territorio_id,territorio_nome,cod_municipio,municipio_nome,sigla_uf,ano,fonte,tema,indicador,valor,cor_ou_raca,sexo,grupo_de_idade,situacao,nacionalidade,grupo_de_unidade_de_conservacao,lugar,pais
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Total,,,,,,,
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Branca,,,,,,,
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,34,Preta,,,,,,,
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Amarela,,,,,,,
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Parda,,,,,,,
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,15,Indígena,,,,,,,
5,Rio Branco-Brasiléia,1200138,Bujari ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Total,,,,,,,
5,Rio Branco-Brasiléia,1200138,Bujari ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,25,Branca,,,,,,,
5,Rio Branco-Brasiléia,1200138,Bujari ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Preta,,,,,,,
5,Rio Branco-Brasiléia,1200138,Bujari ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,38,Amarela,,,,,,,
5,Rio Branco-Brasiléia,1200138,Bujari ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Parda,,,,,,,
5,Rio Branco-Brasiléia,1200138,Bujari ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,30,Indígena,,,,,,,
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,32,Total,,,,,,,
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,30,Branca,,,,,,,
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,37,Preta,,,,,,,
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,37,Amarela,,,,,,,
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,32,Parda,,,,,,,
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,44,Indígena,,,,,,,
5,Rio Branco-Brasiléia,1200179,Capixaba ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Total,,,,,,,
5,Rio Branco-Brasiléia,1200179,Capixaba ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,24,Branca,,,,,,,
5,Rio Branco-Brasiléia,1200179,Capixaba ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Preta,,,,,,,
5,Rio Branco-Brasiléia,1200179,Capixaba ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,36,Amarela,,,,,,,
5,Rio Branco-Brasiléia,1200179,Capixaba ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Parda,,,,,,,
5,Rio Branco-Brasiléia,1200179,Capixaba ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,46,Indígena,,,,,,,
4,Juruá-Tefé,1301001,Carauari ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Total,,,,,,,
4,Juruá-Tefé,1301001,Carauari ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,21,Branca,,,,,,,
4,Juruá-Tefé,1301001,Carauari ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Preta,,,,,,,
4,Juruá-Tefé,1301001,Carauari ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,34,Amarela,,,,,,,
4,Juruá-Tefé,1301001,Carauari ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Parda,,,,,,,
4,Juruá-Tefé,1301001,Carauari ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,18,Indígena,,,,,,,
6,Salgado-Bragantino,1502608,Colares ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Total,,,,,,,
6,Salgado-Bragantino,1502608,Colares ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Branca,,,,,,,
6,Salgado-Bragantino,1502608,Colares ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,36,Preta,,,,,,,
6,Salgado-Bragantino,1502608,Colares ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,36,Amarela,,,,,,,
6,Salgado-Bragantino,1502608,Colares ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Parda,,,,,,,
6,Salgado-Bragantino,1502608,Colares ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,54,Indígena,,,,,,,
6,Salgado-Bragantino,1502905,Curuçá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Total,,,,,,,
6,Salgado-Bragantino,1502905,Curuçá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Branca,,,,,,,
6,Salgado-Bragantino,1502905,Curuçá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,36,Preta,,,,,,,
6,Salgado-Bragantino,1502905,Curuçá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,36,Amarela,,,,,,,
6,Salgado-Bragantino,1502905,Curuçá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,32,Parda,,,,,,,
6,Salgado-Bragantino,1502905,Curuçá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,44,Indígena,,,,,,,
2,Macapá,1600212,Cutias ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Total,,,,,,,
2,Macapá,1600212,Cutias ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,17,Branca,,,,,,,
2,Macapá,1600212,Cutias ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Preta,,,,,,,
2,Macapá,1600212,Cutias ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,54,Amarela,,,,,,,
2,Macapá,1600212,Cutias ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,24,Parda,,,,,,,
2,Macapá,1600212,Cutias ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,0,Indígena,,,,,,,
4,Juruá-Tefé,1301407,Eirunepé ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Total,,,,,,,
4,Juruá-Tefé,1301407,Eirunepé ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,21,Branca,,,,,,,
4,Juruá-Tefé,1301407,Eirunepé ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Preta,,,,,,,
4,Juruá-Tefé,1301407,Eirunepé ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,26,Amarela,,,,,,,
4,Juruá-Tefé,1301407,Eirunepé ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Parda,,,,,,,
4,Juruá-Tefé,1301407,Eirunepé ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,15,Indígena,,,,,,,
4,Juruá-Tefé,1301506,Envira ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Total,,,,,,,
4,Juruá-Tefé,1301506,Envira ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Branca,,,,,,,
4,Juruá-Tefé,1301506,Envira ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,32,Preta,,,,,,,
4,Juruá-Tefé,1301506,Envira ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,21,Amarela,,,,,,,
4,Juruá-Tefé,1301506,Envira ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Parda,,,,,,,
4,Juruá-Tefé,1301506,Envira ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,16,Indígena,,,,,,,
5,Rio Branco-Brasiléia,1200252,Epitaciolândia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Total,,,,,,,
5,Rio Branco-Brasiléia,1200252,Epitaciolândia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,26,Branca,,,,,,,
5,Rio Branco-Brasiléia,1200252,Epitaciolândia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Preta,,,,,,,
5,Rio Branco-Brasiléia,1200252,Epitaciolândia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Amarela,,,,,,,
5,Rio Branco-Brasiléia,1200252,Epitaciolândia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Parda,,,,,,,
5,Rio Branco-Brasiléia,1200252,Epitaciolândia ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Indígena,,,,,,,
2,Macapá,1600238,Ferreira Gomes ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,24,Total,,,,,,,
2,Macapá,1600238,Ferreira Gomes ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Branca,,,,,,,
2,Macapá,1600238,Ferreira Gomes ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Preta,,,,,,,
2,Macapá,1600238,Ferreira Gomes ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Amarela,,,,,,,
2,Macapá,1600238,Ferreira Gomes ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,25,Parda,,,,,,,
2,Macapá,1600238,Ferreira Gomes ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,54,Indígena,,,,,,,
4,Juruá-Tefé,1301654,Guajará ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Total,,,,,,,
4,Juruá-Tefé,1301654,Guajará ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,21,Branca,,,,,,,
4,Juruá-Tefé,1301654,Guajará ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,34,Preta,,,,,,,
4,Juruá-Tefé,1301654,Guajará ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Amarela,,,,,,,
4,Juruá-Tefé,1301654,Guajará ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Parda,,,,,,,
4,Juruá-Tefé,1301654,Guajará ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Indígena,,,,,,,
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Total,,,,,,,
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Branca,,,,,,,
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Preta,,,,,,,
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,32,Amarela,,,,,,,
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Parda,,,,,,,
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,37,Indígena,,,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Total,,,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Branca,,,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,37,Preta,,,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,47,Amarela,,,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Parda,,,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,45,Indígena,,,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,21,Total,,,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Branca,,,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Preta,,,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,19,Amarela,,,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Parda,,,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,10,Indígena,,,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Total,,,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,19,Branca,,,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,30,Preta,,,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,25,Amarela,,,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Parda,,,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,14,Indígena,,,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Total,,,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,19,Branca,,,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Preta,,,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,19,Amarela,,,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,23,Parda,,,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Indígena,,,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Total,,,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Branca,,,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,30,Preta,,,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,41,Amarela,,,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Parda,,,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,18,Indígena,,,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Total,,,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,26,Branca,,,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,32,Preta,,,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Amarela,,,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Parda,,,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Indígena,,,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,32,Total,,,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Branca,,,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Preta,,,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,0,Amarela,,,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Parda,,,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Indígena,,,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Total,,,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Branca,,,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,38,Preta,,,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,36,Amarela,,,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,31,Parda,,,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,36,Indígena,,,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Total,,,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Branca,,,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,39,Preta,,,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,48,Amarela,,,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Parda,,,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,37,Indígena,,,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Total,,,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Branca,,,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,34,Preta,,,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Amarela,,,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Parda,,,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Indígena,,,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,19,Total,,,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,18,Branca,,,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,24,Preta,,,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,30,Amarela,,,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,19,Parda,,,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,43,Indígena,,,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Total,,,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Branca,,,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,40,Preta,,,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,63,Amarela,,,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Parda,,,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,63,Indígena,,,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Total,,,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,27,Branca,,,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Preta,,,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Amarela,,,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,26,Parda,,,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,47,Indígena,,,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Total,,,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,20,Branca,,,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,30,Preta,,,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Amarela,,,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,24,Parda,,,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,12,Indígena,,,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Total,,,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Branca,,,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,41,Preta,,,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,44,Amarela,,,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,34,Parda,,,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,37,Indígena,,,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Total,,,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,25,Branca,,,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,33,Preta,,,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,26,Amarela,,,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,29,Parda,,,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,26,Indígena,,,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Total,,,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,19,Branca,,,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,26,Preta,,,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Amarela,,,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,21,Parda,,,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,39,Indígena,,,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,28,Total,,,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,25,Branca,,,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,35,Preta,,,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Idade mediana por cor ou raça,idade_mediana,22,Amarela,,,,,,,
